ID,Question,Confidence Question (AI),Confidence Question (Manual),Réponses Proposées,Confidence Réponses Proposées (AI),Confidence Réponses Proposées (Manual),Réponse Vraie,Confidence Réponse Vraie (AI),Confidence Réponse Vraie (Manual)
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Syndrome coronaire aigu | Antiagrégant plaquettaire, analgésique, anti inflammatoire, antipyrétique | 1000 mg dans L0 ml d'eppi ou de NaC! 0,9% ou de 65% | 250 mg ou 330 mg IVD",7.5,,Syndrome coronaire aigu,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"1000 mg dans L0 ml d'eppi ou de NaC! 0,9% ou de 65% | 250 mg ou 330 mg IVD | Syndrome coronaire aigu | Antiagrégant plaquettaire, analgésique, anti inflammatoire, antipyrétique",7.5,,"1000 mg dans L0 ml d'eppi ou de NaC! 0,9% ou de 65%",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_3,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"250 mg ou 330 mg IVD | Antiagrégant plaquettaire, analgésique, anti inflammatoire, antipyrétique | Syndrome coronaire aigu | 1000 mg dans L0 ml d'eppi ou de NaC! 0,9% ou de 65%",7.5,,250 mg ou 330 mg IVD,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Flacons de 100 mg à reconstituer dans 2 mi d'enpi et dluer dans 10 ml de 65% | Effet elucocorticoide prédominant et action anti inflammatoire | Detresse ventilatoire : asthénie algu grave, cèdème laryngé…. choc | VD 100 à 200 mg renouvelable une fois",8.0,,Flacons de 100 mg à reconstituer dans 2 mi d'enpi et dluer dans 10 ml de 65%,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Effet elucocorticoide prédominant et action anti inflammatoire | Flacons de 100 mg à reconstituer dans 2 mi d'enpi et dluer dans 10 ml de 65% | VD 100 à 200 mg renouvelable une fois | Detresse ventilatoire : asthénie algu grave, cèdème laryngé…. choc",8.0,,Effet elucocorticoide prédominant et action anti inflammatoire,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_3,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Detresse ventilatoire : asthénie algu grave, cèdème laryngé…. choc | Flacons de 100 mg à reconstituer dans 2 mi d'enpi et dluer dans 10 ml de 65% | VD 100 à 200 mg renouvelable une fois | Effet elucocorticoide prédominant et action anti inflammatoire",8.0,,"Detresse ventilatoire : asthénie algu grave, cèdème laryngé…. choc",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Flacons de 40 et 120 mg | 20a60 mg/jour | (Edème de Quincke sévère en complément des antihistariniques, choc | [VD dans 50 ml de NaCl 0,9% où 65%",7.5,,Flacons de 40 et 120 mg,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"[VD dans 50 ml de NaCl 0,9% où 65% | Flacons de 40 et 120 mg | 20a60 mg/jour | Corticoide à action immédiate et action anti inflammatoire",7.5,,"[VD dans 50 ml de NaCl 0,9% où 65%",7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""} Loi de 195)"" ?",7.0,,Nationalisation de la transfusion avec la création de l'EFS | Mise en place de l HEMOVIGILANCE | Sécurité en matière de transfusion sanguine et de médicaments | Organisation de la transfusion,8.0,,Nationalisation de la transfusion avec la création de l'EFS,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""} Loi du 4 janvier 1993"" ?",7.0,,Nationalisation de la transfusion avec la création de l'EFS | Mise en place de l HEMOVIGILANCE | Organisation de la transfusion | Sécurité en matière de transfusion sanguine et de médicaments,8.0,,Nationalisation de la transfusion avec la création de l'EFS,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_3,"Quelle est la définition correcte de ""} Décret di 24 janvier 1994"" ?",7.0,,Nationalisation de la transfusion avec la création de l'EFS | Sécurité en matière de transfusion sanguine et de médicaments | Mise en place de l HEMOVIGILANCE | Organisation de la transfusion,8.0,,Nationalisation de la transfusion avec la création de l'EFS,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_4,"Quelle est la définition correcte de ""» En 2000"" ?",7.0,,Organisation de la transfusion | Sécurité en matière de transfusion sanguine et de médicaments | Mise en place de l HEMOVIGILANCE | Nationalisation de la transfusion avec la création de l'EFS,8.0,,Organisation de la transfusion,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""CGR"" ?",7.0,,Concentré de Globules | Concentré de Plaquettes | Processus d'activation des récepteurs périphériques | PHARMACIE ÿ,7.5,,Concentré de Globules,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""CP"" ?",7.0,,Concentré de Plaquettes | Processus d'activation des récepteurs périphériques | Concentré de Globules | PHARMACIE ÿ,7.5,,Concentré de Plaquettes,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""Délivrés par"" ?",7.0,,PHARMACIE ÿ | Concentré de Plaquettes | Processus d'activation des récepteurs périphériques | Concentré de Globules,7.5,,PHARMACIE ÿ,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Immuno-hématologie"" ?",7.0,,structures moléculaires capables d'Induire une réponse immunitaire | Processus d'activation des récepteurs périphériques | immunoglobulines qui reconnaissent spécifiquement un Antigène | Antigène / Anticorps,7.5,,structures moléculaires capables d'Induire une réponse immunitaire,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""Antigenes du système ABO"" ?",7.0,,Antigène / Anticorps | immunoglobulines qui reconnaissent spécifiquement un Antigène | Processus d'activation des récepteurs périphériques | structures moléculaires capables d'Induire une réponse immunitaire,7.5,,Antigène / Anticorps,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""Anticorps du système ABO"" ?",7.0,,Processus d'activation des récepteurs périphériques | immunoglobulines qui reconnaissent spécifiquement un Antigène | structures moléculaires capables d'Induire une réponse immunitaire | Antigène / Anticorps,7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""MCP"" ?",7.0,,Processus d'activation des récepteurs périphériques | concentre plaquettes aphérèse | melange concentre plaquettes | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_3,"Quelle est la définition correcte de ""CPA"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | melange concentre plaquettes | concentre plaquettes aphérèse,8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Phénotype"" ?",7.0,,Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | D + C+E-ct et K,7.5,,Régulation de l'homéostasie cellulaire,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""Système Rhésus"" ?",7.0,,apparition d Ac irréguliers | 5 antigènes principaux | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques,8.0,,apparition d Ac irréguliers,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_3,"Quelle est la définition correcte de ""responsables de la majorité des immunisations"" ?",7.0,,5 antigènes principaux | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | apparition d Ac irréguliers,8.0,,5 antigènes principaux,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""GROUPAGE SANGUIN"" ?",7.0,,Phénotypage Erythrocytaire AB0 | Magali] Wei | ESPOIR “san” | Processus d'activation des récepteurs périphériques,7.5,,Phénotypage Erythrocytaire AB0,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""Nomde naissance"" ?",7.0,,Magali] Wei | Processus d'activation des récepteurs périphériques | Phénotypage Erythrocytaire AB0 | ESPOIR “san”,7.5,,Magali] Wei,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_4,"Quelle est la définition correcte de ""Frérom (exe}"" ?",6.0,,Processus d'activation des récepteurs périphériques | Phénotypage Erythrocytaire AB0 | ESPOIR “san” | Magali] Wei,7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Ronselgnomentsclnlques"" ?",7.0,,Commentares | Processus d'activation des récepteurs périphériques | dos PSL on rés | Moifctons del prosonpton.,7.5,,Commentares,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""Quantité désirée 0 0"" plaque sos au ver) ND de CP"" ?",7.0,,Moifctons del prosonpton. | Processus d'activation des récepteurs périphériques | dos PSL on rés | Commentares,7.5,,Moifctons del prosonpton.,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_3,"Quelle est la définition correcte de ""Réservé site de délivrance"" ?",7.0,,dos PSL on rés | Commentares | Processus d'activation des récepteurs périphériques | Moifctons del prosonpton.,7.5,,dos PSL on rés,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""Quatté"" ?",7.0,,CER LI CL Pages L | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique,7.5,,CER LI CL Pages L,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Unité aduie (quantité)"" ?",7.0,,……beures | Dépomatsé O Dur par CP | LL! Unité pédiatrique (quantité | de ………… 10 Pl | …o! — ouDéttprCCR…mdim | Pid,8.0,,……beures | Dépomatsé O Dur par CP,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""CPA Concentré de Paquts dés)"" ?",7.0,,LL! Unité pédiatrique (quantité | …o! — ouDéttprCCR…mdim | Pid | de ………… 10 Pl | ……beures | Dépomatsé O Dur par CP,8.0,,LL! Unité pédiatrique (quantité,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_4,"Quelle est la définition correcte de ""| Durée par COR"" ?",7.0,,LL! Unité pédiatrique (quantité | de ………… 10 Pl | ……beures | Dépomatsé O Dur par CP | …o! — ouDéttprCCR…mdim | Pid,8.0,,LL! Unité pédiatrique (quantité,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_5,"Quelle est la définition correcte de ""| Hémoelhise"" ?",7.0,,de ………… 10 Pl | …o! — ouDéttprCCR…mdim | Pid | ……beures | Dépomatsé O Dur par CP | LL! Unité pédiatrique (quantité,8.0,,de ………… 10 Pl,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_6,"Quelle est la définition correcte de ""| PLASMA FRAIS CONGELE | Précher l'ndcation"" ?",7.0,,LL! Unité pédiatrique (quantité | RENSEICHEMETS CLINIQUES OT DENLDES SPECTALES | | de ………… 10 Pl | ……beures | Dépomatsé O Dur par CP,7.5,,LL! Unité pédiatrique (quantité,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_7,"Quelle est la définition correcte de ""| CI"" ?",7.0,,CL | Protocole Transhsione Porc | | de ………… 10 Pl | LL! Unité pédiatrique (quantité | ……beures | Dépomatsé O Dur par CP,8.0,,CL | Protocole Transhsione Porc |,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_8,"Quelle est la définition correcte de ""Dur or PFC"" ?",7.0,,….….. AU Lure Z | LL! Unité pédiatrique (quantité | de ………… 10 Pl | ……beures | Dépomatsé O Dur par CP,8.0,,….….. AU Lure Z,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Contre récoton one"" ?",7.0,,Où 9 NT N PA | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire,7.5,,Où 9 NT N PA,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""T4104724678 50 Fax"" ?",7.0,,Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | sa Nate EFS RSR | 047883 5400 EtgONADUMN ap,7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""(N° ordonnance"" ?",6.0,,sa Nate EFS RSR | 047883 5400 EtgONADUMN ap | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques,7.5,,sa Nate EFS RSR,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""| Pdimele"" ?",7.0,,ROWN2004 18 | Par vero). cu | Processus d'activation des récepteurs périphériques | Cuide | Tee rs se Tan su/v2/104 | | |,7.5,,ROWN2004 18,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""Réception"" ?",7.0,,Par vero). cu | Processus d'activation des récepteurs périphériques | Cuide | Tee rs se Tan su/v2/104 | | | | ROWN2004 18,7.5,,Par vero). cu,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""| Polot"" ?",7.0,,Processus d'activation des récepteurs périphériques | Cuide | Tee rs se Tan su/v2/104 | | | | ROWN2004 18 | Par vero). cu,7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Von ts"" ?",7.0,,"1160788 Joan ui ES LOUE LULU | FTVVRE nboegArE Nondeage | VE ado iuEi 657 DONNE | GPO ""en VuDOeau",8.0,,1160788 Joan ui ES LOUE LULU,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_1,"Quelle est la définition correcte de ""onéesiiece, fe He ones Momtemizee"" ?",7.0,,"1160788 Joan ui ES LOUE LULU | VE ado iuEi 657 DONNE | FTVVRE nboegArE Nondeage | GPO ""en VuDOeau",8.0,,1160788 Joan ui ES LOUE LULU,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_2,"Quelle est la définition correcte de ""Nom éunige"" ?",7.0,,"FTVVRE nboegArE Nondeage | 1160788 Joan ui ES LOUE LULU | VE ado iuEi 657 DONNE | GPO ""en VuDOeau",8.0,,FTVVRE nboegArE Nondeage,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_4,"Quelle est la définition correcte de ""Sn pan LS"" ?",7.0,,"1160788 Joan ui ES LOUE LULU | VE ado iuEi 657 DONNE | FTVVRE nboegArE Nondeage | GPO ""en VuDOeau",8.0,,1160788 Joan ui ES LOUE LULU,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""de"" ?",7.0,,EN 058 SA Cp apaEST OE | Mécanisme d'inhibition de la transmission synaptique | Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques,8.0,,EN 058 SA Cp apaEST OE,7.5,
module_745715_he_movigilence_pre_paration__concours_iade_2025_def_0,"Quelle est la définition correcte de ""Traçabilité"" ?",7.0,,Processus d'activation des récepteurs périphériques | Juste après avoir commencé à transfuser | ca amont Agcuments () | _ABO (2) / Nom-Quallé | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
